/m/0d060g	Canada
/m/06z5s	suicide
/m/092bf5	Buddhism
/m/05sb1	Pakistan
/m/01ly5m	Buenos Aires
/m/06mzp	Switzerland
/m/04rcr	Metallica
/m/02vxn	film
/m/03_8r	judo
/m/03y82t6	Katy Perry
/m/06tp4h	Ashley Tisdale
/m/02wt0	Fiji
/m/013_vh	Daniel Radcliffe
/m/01_d4	Chicago
/m/06fz_	Rhine
/m/02jfc	education
/m/0hjy	Alaska
/m/03548	Gabon
/m/07bcn	Sacramento
/m/0j11	Aruba
/m/05qd_	Paramount Pictures
/m/041h0	J. R. R. Tolkien
/m/04hvw	Lesotho
/m/04xm_	Max Weber
/m/06mxs	Stockholm
/m/058vp	Marcel Proust
/m/06c97	Richard Nixon
/m/07fj_	Tunisia
/m/05b7q	North Korea
/m/0kc6	Andy Warhol
/m/06k75	Russian Civil War
/m/0f2rq	Dallas
/m/0164v	Benin
/m/01mf0	software
/m/06crk	Richard Feynman
/m/0d0kn	Georgia
/m/04v3q	Malta
/m/064_8sq	French
/m/03676	Guinea
/m/060c4	president
/m/01my95	Roger Federer
/m/06nm1	Spanish
/m/0dttf	Addis Ababa
/m/01wj18h	Shakira
/m/06v36	Eswatini
/m/07j87	tomato
/m/056_y	Madrid
/m/042xh	J. K. Rowling
/m/041rx	Jewish people
/m/05wvs	protein
/m/01b85	Bordeaux
/m/02j9z	Europe
/m/042d1	James Monroe
/m/01s3v	Cardiff
/m/02_286	New York City
/m/0rh6k	Washington, D.C.
/m/0l3h	Antigua and Barbuda
/m/02vzc	Finland
/m/0dq9p	pneumonia
/m/0478__m	Lady Gaga
/m/05m0h	Oliver Cromwell
/m/04ly1	Louisiana
/m/03h2c	Honduras
/m/07tp2	Uganda
/m/06dfg	Rwanda
/m/05cc1	Niger
/m/01p4vl	Ashton Kutcher
/m/05b5c	Nokia
/m/06mz5	South Dakota
/m/0gz_	Aristotle
/m/083q7	Woodrow Wilson
/m/03f0324	Franz Kafka
/m/048fz	Korea
/m/0m93	Avicenna
/m/017fp	biography
/m/0f2s6	Fort Worth
/m/03f5vvx	Margaret Thatcher
/m/0175rc	FC Bayern Munich
/m/0jt90f5	Stephen King
/m/029rk	David Hilbert
/m/02n5d	English Civil War
/m/06cgy	Robert De Niro
/m/0hvjr	Tottenham Hotspur F.C.
/m/04kf4	Leipzig
/m/01tdnyh	Stephen Hawking
/m/01c1nm	Goa
/m/0pqc5	mayor
/m/09f8q	Augsburg
/m/083jv	white
/m/0lcx	Albert Camus
/m/0pmn7	Porto
/m/038w8	Grover Cleveland
/m/06cqb	reggae
/m/03_nq	John Quincy Adams
/m/07gql	trumpet
/m/070zc	Saxony
/m/05jnl	newspaper
/m/017gl1	The Lord of the Rings: The Fellowship of the Ring
/m/0x67	African Americans
/m/02fsn	double bass
/m/04fzk	Kirsten Dunst
/m/02rqxc	Portugal men's national football team
/m/016tt2	20th Century Studios
/m/02zs4	Ford Motor Company
/m/0js9s	Peter Jackson
/m/0pmhf	Denzel Washington
/m/015pkc	Tobey Maguire
/m/0b1zz	Nirvana
/m/084w8	William Faulkner
/m/03hnd	H. G. Wells
/m/01smm	Columbus
/m/0100mt	El Paso
/m/09c17	Bengaluru
/m/04qdj	Lausanne
/m/0150jk	Nickelback
/m/04093	Jules Verne
/m/0127s7	Christina Aguilera
/m/0hkxq	broccoli
/m/0kr_t	Coldplay
/m/0j7ng	Newcastle upon Tyne
/m/012jc	alcoholism
/m/01qh7	Cambridge
/m/025g__	J-pop
/m/01l3wr	Germany men's national association football team
/m/0fr0t	Tucson
/m/012gbb	Marlene Dietrich
/m/0pz91	Adam Sandler
/m/05vk_d	Megan Fox
/m/07_l6	viola
/m/0h7jp	Gironde
/m/01v15f	Rostov-on-Don
/m/0fzyg	aviation
/m/0244r8	Lisa Gerrard
/m/01j922	Varanasi
/m/0kszw	Helena Bonham Carter
/m/0d9s5	Utrecht
/m/015v3r	Ethan Hawke
/m/04p3w	lung cancer
/m/0jrv_	thrash metal
