dominion of the British Empire	https://www.wikidata.org/wiki/Q223832
Commonwealth realm	https://www.wikidata.org/wiki/Q202686
sovereign state	https://www.wikidata.org/wiki/Q3624078
country	https://www.wikidata.org/wiki/Q6256
federation	https://www.wikidata.org/wiki/Q43702
manner of death	https://www.wikidata.org/wiki/Q2438541
cause of death	https://www.wikidata.org/wiki/Q1931388
religion	https://www.wikidata.org/wiki/Q9174
major religion	https://www.wikidata.org/wiki/Q6957341
philosophical movement	https://www.wikidata.org/wiki/Q2915955
world view	https://www.wikidata.org/wiki/Q49447
lifestyle	https://www.wikidata.org/wiki/Q32090
city of Argentina	https://www.wikidata.org/wiki/Q5770918
electoral unit	https://www.wikidata.org/wiki/Q192611
federal district	https://www.wikidata.org/wiki/Q475050
first-level administrative division	https://www.wikidata.org/wiki/Q10864048
autonomous city	https://www.wikidata.org/wiki/Q1094397
big city	https://www.wikidata.org/wiki/Q1549591
administrative territorial entity	https://www.wikidata.org/wiki/Q56061
national capital	https://www.wikidata.org/wiki/Q108178728
federal capital	https://www.wikidata.org/wiki/Q257391
primate city	https://www.wikidata.org/wiki/Q1422929
largest city	https://www.wikidata.org/wiki/Q51929311
state	https://www.wikidata.org/wiki/Q7275
landlocked country	https://www.wikidata.org/wiki/Q123480
confederation	https://www.wikidata.org/wiki/Q170156
Federal Treaty	https://www.wikidata.org/wiki/Q687554
Helvetic Republic	https://www.wikidata.org/wiki/Q206696
musical group	https://www.wikidata.org/wiki/Q215380
type of sport	https://www.wikidata.org/wiki/Q31629
human	https://www.wikidata.org/wiki/Q5
island country	https://www.wikidata.org/wiki/Q112099
unitary state	https://www.wikidata.org/wiki/Q179164
archipelagic state	https://www.wikidata.org/wiki/Q13107770
city of Illinois	https://www.wikidata.org/wiki/Q110071194
global city	https://www.wikidata.org/wiki/Q208511
main stream	https://www.wikidata.org/wiki/Q573344
waterway	https://www.wikidata.org/wiki/Q1267889
national waterways in Germany	https://www.wikidata.org/wiki/Q1009249
river	https://www.wikidata.org/wiki/Q4022
branch of science	https://www.wikidata.org/wiki/Q2465832
matter	https://www.wikidata.org/wiki/Q26256810
service type	https://www.wikidata.org/wiki/Q130303173
U.S. state	https://www.wikidata.org/wiki/Q35657
exclave	https://www.wikidata.org/wiki/Q933394
French colonial empire	https://www.wikidata.org/wiki/Q179023
county seat	https://www.wikidata.org/wiki/Q62049
city in the United States	https://www.wikidata.org/wiki/Q1093829
charter city	https://www.wikidata.org/wiki/Q13218391
country of the Kingdom of the Netherlands	https://www.wikidata.org/wiki/Q15304003
federated state	https://www.wikidata.org/wiki/Q107390
film production company	https://www.wikidata.org/wiki/Q1762059
enclave	https://www.wikidata.org/wiki/Q171441
kingdom	https://www.wikidata.org/wiki/Q417175
city	https://www.wikidata.org/wiki/Q515
Hanseatic city	https://www.wikidata.org/wiki/Q707813
port settlement	https://www.wikidata.org/wiki/Q2264924
republic	https://www.wikidata.org/wiki/Q7270
Mediterranean country	https://www.wikidata.org/wiki/Q51576574
people's republic	https://www.wikidata.org/wiki/Q465613
hermit kingdom	https://www.wikidata.org/wiki/Q1309121
civil war	https://www.wikidata.org/wiki/Q8465
armed conflict	https://www.wikidata.org/wiki/Q350604
product category	https://www.wikidata.org/wiki/Q63981612
Rechtsstaat	https://www.wikidata.org/wiki/Q4209223
transcontinental country	https://www.wikidata.org/wiki/Q1323642
republic of the Soviet Union	https://www.wikidata.org/wiki/Q236036
Maltese Islands	https://www.wikidata.org/wiki/Q3803158
modern language	https://www.wikidata.org/wiki/Q1288568
natural language	https://www.wikidata.org/wiki/Q33742
language	https://www.wikidata.org/wiki/Q34770
position	https://www.wikidata.org/wiki/Q4164871
human language	https://www.wikidata.org/wiki/Q20162172
region of Ethiopia	https://www.wikidata.org/wiki/Q1057504
taxon	https://www.wikidata.org/wiki/Q16521
food crop	https://www.wikidata.org/wiki/Q31839438
municipality of Spain	https://www.wikidata.org/wiki/Q2074737
tourist destination	https://www.wikidata.org/wiki/Q1200957
ethnoreligious group	https://www.wikidata.org/wiki/Q11197007
nation	https://www.wikidata.org/wiki/Q6266
people	https://www.wikidata.org/wiki/Q2472587
structural class of chemical entities	https://www.wikidata.org/wiki/Q47154513
second-order class	https://www.wikidata.org/wiki/Q24017414
commune of France	https://www.wikidata.org/wiki/Q484170
part of the world	https://www.wikidata.org/wiki/Q2418896
continent	https://www.wikidata.org/wiki/Q5107
geographic region	https://www.wikidata.org/wiki/Q82794
city in the state of New York	https://www.wikidata.org/wiki/Q15063611
metropolis	https://www.wikidata.org/wiki/Q200250
megacity	https://www.wikidata.org/wiki/Q174844
human settlement	https://www.wikidata.org/wiki/Q486972
planned national capital	https://www.wikidata.org/wiki/Q15840617
political city	https://www.wikidata.org/wiki/Q114496982
monarchy of Antigua and Barbuda	https://www.wikidata.org/wiki/Q3244203
country bordering the Baltic Sea	https://www.wikidata.org/wiki/Q63791824
infectious disease	https://www.wikidata.org/wiki/Q18123741
class of disease	https://www.wikidata.org/wiki/Q112193867
public company	https://www.wikidata.org/wiki/Q891723
business	https://www.wikidata.org/wiki/Q4830453
conglomerate	https://www.wikidata.org/wiki/Q778575
historical country	https://www.wikidata.org/wiki/Q3024240
divided territory	https://www.wikidata.org/wiki/Q11396118
literary genre	https://www.wikidata.org/wiki/Q223393
art genre by arts form	https://www.wikidata.org/wiki/Q108329096
field of work	https://www.wikidata.org/wiki/Q627436
sports club	https://www.wikidata.org/wiki/Q847017
association football club	https://www.wikidata.org/wiki/Q476028
war	https://www.wikidata.org/wiki/Q198
major regional center	https://www.wikidata.org/wiki/Q253030
urban municipality in Germany	https://www.wikidata.org/wiki/Q42744322
urban district in Saxony	https://www.wikidata.org/wiki/Q61708099
state of India	https://www.wikidata.org/wiki/Q12443800
college town	https://www.wikidata.org/wiki/Q1187811
Lutherstadt	https://www.wikidata.org/wiki/Q1547289
