/m/05nrg	type	continent
/m/05nrg	type	geographic region
/m/05nrg	type	subcontinent
/m/0k3p	type	city
/m/0k3p	type	place with town rights and privileges
/m/0k3p	type	big city
/m/0k3p	type	port settlement
/m/0k3p	type	cadastral populated place in the Netherlands
/m/0k3p	type	cycling city
/m/0k3p	type	largest city
/m/0k3p	type	national capital
/m/01_4z	type	human
/m/02k54	type	sovereign state
/m/02k54	type	transcontinental country
/m/02k54	type	Mediterranean country
/m/02k54	type	country
/m/0156q	type	seat of government
/m/0156q	type	metropolis
/m/0156q	type	integrated municipality
/m/0156q	type	Einheitsgemeinde of Germany
/m/0156q	type	Hanseatic city
/m/0156q	type	urban municipality in Germany
/m/0156q	type	town divided by border
/m/0156q	type	city-state
/m/0156q	type	independent city in Berlin
/m/0156q	type	largest city
/m/0156q	type	big city
/m/0156q	type	federated state of Germany
/m/0156q	type	federal capital
/m/0156q	type	town divided by border
/m/05fly	type	state of Australia
/m/0165v	type	sovereign state
/m/0165v	type	republic
/m/0165v	type	landlocked country
/m/0165v	type	country
/m/01z215	type	sovereign state
/m/01z215	type	kingdom
/m/01z215	type	country
/m/03_lf	type	human
/m/05r4w	type	sovereign state
/m/05r4w	type	country
/m/05r4w	type	colonial power
/m/0161c	type	sovereign state
/m/0161c	type	island country
/m/0161c	type	country
/m/0161c	type	archipelago
/m/0vbk	type	U.S. state
/m/026wp	type	form of government
/m/026wp	type	form of state
/m/01vh096	type	human
/m/04n32	type	human
/m/05qjt	type	branch of science
/m/05qjt	type	academic discipline
/m/05qjt	type	exact science
/m/03v1s	type	U.S. state
/m/03y82t6	type	human
/m/05g2v	type	geographic region
/m/05g2v	type	cultural region
/m/019rg5	type	sovereign state
/m/019rg5	type	country
/m/02wt0	type	island country
/m/02wt0	type	sovereign state
/m/02wt0	type	unitary state
/m/02wt0	type	archipelagic state
/m/02wt0	type	country
/m/07dvs	type	sovereign state
/m/07dvs	type	landlocked country
/m/07dvs	type	unitary state
/m/07dvs	type	country
/m/019rl6	type	web portal
/m/019rl6	type	web service
/m/0c0wvx	type	series of wars
/m/05gqf	type	core city of Japan
/m/05gqf	type	prefectural capital of Japan
/m/05gqf	type	big city
/m/05gqf	type	port settlement
/m/05gqf	type	city for international conferences and tourism
/m/05gqf	type	city of Japan
/m/01_d4	type	city of Illinois
/m/01_d4	type	global city
/m/01_d4	type	big city
/m/09728	type	type of food or dish
/m/03548	type	country
/m/03548	type	sovereign state
/m/03548	type	French colonial empire
/m/025rw19	type	chemical element
/m/025rw19	type	metal
/m/0n00	type	human
/m/03_3d	type	sovereign state
/m/03_3d	type	island country
/m/03_3d	type	country
/m/06n3y	type	continent
/m/06n3y	type	subcontinent
/m/06n3y	type	statistical territorial entity
/m/06n3y	type	geographic region
/m/0lx2l	type	human
/m/09949m	type	metropolitan municipality in Turkey
/m/09949m	type	former capital
/m/09949m	type	megacity
/m/09949m	type	largest city
/m/09949m	type	port settlement
/m/09949m	type	big city
/m/09949m	type	ancient city
/m/0n2z	type	big city
/m/0n2z	type	largest city
/m/0n2z	type	metropolis
/m/0n2z	type	Free city
/m/0n2z	type	city-state
/m/04ykg	type	U.S. state
/m/04ykg	type	administrative territorial entity
/m/0162b	type	sovereign state
/m/0162b	type	people's republic
/m/0162b	type	country
/m/03kdl	type	human
/m/05hgj	type	literary form
/m/05hgj	type	literary genre
/m/09glw	type	mountain system
/m/0x0w	type	branch of philosophy
/m/0x0w	type	specialty
/m/0x0w	type	field of study
/m/0195pd	type	highly urbanized city
/m/0195pd	type	national capital
/m/0195pd	type	big city
/m/0195pd	type	megacity
/m/0195pd	type	metropolis
/m/06fvc	type	web color
/m/06fvc	type	primary color
/m/06fvc	type	HTML4 named color
/m/06fvc	type	spectral color
/m/013g3	type	port settlement
/m/013g3	type	municipality
/m/013g3	type	big city
/m/013g3	type	polis
/m/013g3	type	city
/m/017v_	type	federated state of Germany
/m/017v_	type	federated state
/m/017v_	type	free state
/m/017v_	type	ward
/m/0vmt	type	U.S. state
/m/02xry	type	U.S. state
/m/04gqr	type	sovereign state
/m/04gqr	type	Mediterranean country
/m/04gqr	type	country
/m/05fkf	type	U.S. state
/m/04xm_	type	human
/m/0bxjv	type	military alliance
/m/02vxy_	type	Christian denomination
/m/02vxy_	type	historic church
/m/02vxy_	type	Christian Church
/m/025s0zp	type	chemical element
/m/03j90	type	human
/m/07bxhl	type	sovereign state
/m/07bxhl	type	landlocked country
/m/07bxhl	type	kingdom
/m/07bxhl	type	country
/m/07bxhl	type	hermit kingdom
/m/0bdxs5	type	human
/m/0jjw	type	academic major
/m/0jjw	type	essentially contested concept
/m/0jjw	type	academic discipline
/m/0jjw	type	field of work
/m/0jjw	type	economic sector
/m/0jjw	type	matter
/m/09yrh	type	human
/m/02m77	type	city
/m/02m77	type	college town
/m/02m77	type	lieutenancy area of Scotland
/m/02m77	type	Scottish county of city
/m/02m77	type	big city
/m/02m77	type	metropolitan county
/m/02kz_	type	human
/m/05c74	type	sovereign state
/m/05c74	type	country
/m/0fnb4	type	megacity
/m/0fnb4	type	city
/m/0fnb4	type	metropolis
/m/0fnb4	type	financial centre
/m/0fnb4	type	largest city
/m/085h1	type	international organization
/m/01p8s	type	sovereign state
/m/01p8s	type	country
/m/025sf0_	type	chemical element
/m/025sf0_	type	lithophile
/m/01p1b	type	sovereign state
/m/01p1b	type	landlocked country
/m/01p1b	type	country
/m/03902	type	cantonal capital of Switzerland
/m/03902	type	college town
/m/03902	type	city of Switzerland
/m/03902	type	big city
/m/03902	type	municipality of Switzerland
/m/0c_md_	type	human
/m/026bk	type	performing arts genre
/m/026bk	type	hobby
/m/07bty	type	human
/m/03s0w	type	U.S. state
/m/06bnz	type	sovereign state
/m/06bnz	type	secular state
/m/06bnz	type	country
/m/06bnz	type	transcontinental country
/m/06bnz	type	federation
/m/06bnz	type	successor state
/m/027rn	type	sovereign state
/m/027rn	type	island country
/m/027rn	type	country
/m/027rn	type	archipelagic state
/m/0164b	type	Commonwealth realm
/m/0164b	type	sovereign state
/m/0164b	type	country
/m/0161c2	type	human
/m/07_f2	type	U.S. state
/m/0f04v	type	big city
/m/0f04v	type	charter city
/m/0f04v	type	county seat
/m/03h64	type	special administrative region
/m/03h64	type	city
/m/03h64	type	big city
/m/03h64	type	metropolis
/m/03h64	type	global city
/m/03h64	type	dependent territory
/m/03h64	type	city-state
/m/03h64	type	customs territory of China
/m/01699	type	sovereign state
/m/01699	type	landlocked country
/m/01699	type	country
/m/068p2	type	city of Pennsylvania
/m/068p2	type	county seat
/m/068p2	type	big city
/m/068p2	type	home rule municipality of Pennsylvania
/m/025sqz8	type	chemical element
/m/025sqz8	type	simple substance
/m/025sqz8	type	chalcophile element
/m/025rsfk	type	chemical element
/m/025rsfk	type	simple substance
/m/025rsfk	type	chalcophile element
/m/059y0	type	human
/m/034ns	type	academic discipline
/m/034ns	type	academic major
/m/034ns	type	branch of science
/m/05sfs	type	Christian denominational family
/m/01d5g	type	comics character
/m/01d5g	type	fictional human
/m/01d5g	type	film character
/m/01d5g	type	television character
/m/01d5g	type	animated character
/m/01d5g	type	fictional detective
/m/01d5g	type	anime character
/m/01d5g	type	fictional vigilante
/m/01d5g	type	mutant
/m/01d5g	type	Faunus
/m/0g5lhl7	type	business
/m/0g5lhl7	type	public broadcaster
/m/0g5lhl7	type	organization
/m/06mt91	type	human
/m/0bxtg	type	human
/m/07ytt	type	sovereign state
/m/07ytt	type	city-state
/m/07ytt	type	enclave
/m/07ytt	type	landlocked country
/m/07ytt	type	tourist attraction
/m/07ytt	type	Mediterranean country
/m/07ytt	type	country
/m/07ytt	type	religious complex
/m/07ytt	type	institutional complex
/m/07ytt	type	urban area
/m/07ytt	type	tourist destination
/m/07ytt	type	confessional state
/m/07ytt	type	sacerdotal state
/m/047lj	type	sovereign state
/m/047lj	type	unitary state
/m/047lj	type	landlocked country
/m/047lj	type	transcontinental country
/m/047lj	type	country
/m/0bqsy	type	human
/m/0dp90	type	city
/m/0dp90	type	big city
/m/0dp90	type	political city
/m/0dp90	type	planned national capital
/m/0dp90	type	federal capital
/m/0ftxw	type	county seat
/m/0ftxw	type	city in the United States
/m/0ftxw	type	planned community
/m/0ftxw	type	big city
/m/0ftxw	type	consolidated city-county
/m/0prpt	type	annual film festival
/m/0prpt	type	event
/m/04pnx	type	geographic region
/m/09nhvw	type	human
/m/048cl	type	human
/m/02m7r	type	human
/m/0jhd	type	sovereign state
/m/0jhd	type	country
/m/0jhd	type	landlocked country
/m/0jhd	type	administrative territorial entity
/m/0166b	type	sovereign state
/m/0166b	type	constitutional republic
/m/0166b	type	Mediterranean country
/m/0166b	type	country
/m/01pj7	type	sovereign state
/m/01pj7	type	unitary state
/m/01pj7	type	Mediterranean country
/m/01pj7	type	country
/m/0ll3	type	calendar month
/m/0qb62	type	province of China
/m/042xh	type	human
/m/0ck1d	type	region of France
/m/011s0	type	service
/m/011s0	type	economic activity
/m/011s0	type	academic discipline
/m/02vk52z	type	international financial institution
/m/01b85	type	commune of France
/m/01b85	type	big city
/m/088n7	type	currency
/m/01yj2	type	port settlement
/m/01yj2	type	statistical territorial entity
/m/01yj2	type	big city
/m/01yj2	type	legislative capital
/m/01yj2	type	national capital
/m/0n3g	type	British overseas territories
/m/034bs	type	human
/m/02_286	type	global city
/m/02_286	type	port settlement
/m/02_286	type	city in the United States
/m/02_286	type	city
/m/02_286	type	big city
/m/02_286	type	largest city
/m/02_286	type	city in the state of New York
/m/02_286	type	metropolis
/m/02_286	type	megacity
/m/0g_g2	type	musical group
/m/05vtw	type	medical specialty
/m/05vtw	type	academic discipline
/m/01w1sx	type	cold war
/m/01w1sx	type	perpetual war
/m/01w1sx	type	proxy war
/m/01w1sx	type	historical period
/m/04vjh	type	Islamic Republic
/m/04vjh	type	sovereign state
/m/04vjh	type	country
/m/04vs9	type	sovereign state
/m/04vs9	type	island country
/m/04vs9	type	archipelagic state
/m/04vs9	type	country
/m/04tr1	type	republic
/m/04tr1	type	sovereign state
/m/04tr1	type	landlocked country
/m/04tr1	type	country
/m/0l3h	type	state
/m/0l3h	type	island country
/m/0l3h	type	country
/m/0l3h	type	sovereign state
/m/0l3h	type	monarchy of Antigua and Barbuda
/m/0l3h	type	Commonwealth realm
/m/0l3h	type	archipelagic state
/m/04306rv	type	language
/m/04306rv	type	modern language
/m/0163v	type	sovereign state
/m/0163v	type	unitary state
/m/0163v	type	social state
/m/0163v	type	country
/m/0163v	type	landlocked country
/m/0163v	type	republic
/m/0948xk	type	human
/m/0478__m	type	human
/m/09b83	type	commune of France
/m/09b83	type	big city
/m/09b83	type	border city
/m/09b83	type	free imperial city
/m/05tbn	type	U.S. state
/m/06s9y	type	sovereign state
/m/06s9y	type	island country
/m/06s9y	type	country
/m/01tz6vs	type	human
/m/03v0t	type	U.S. state
/m/0gkjy	type	regional organization
/m/0gkjy	type	continental union
/m/0gkjy	type	international organization
/m/07fsv	type	island country
/m/07fsv	type	sovereign state
/m/07fsv	type	Commonwealth realm
/m/07fsv	type	country
/m/07fsv	type	archipelagic state
/m/0cv3w	type	city in the United States
/m/0cv3w	type	county seat
/m/0cv3w	type	big city
/m/0cv3w	type	tourist destination
/m/0cv3w	type	college town
/m/07dzf	type	republic
/m/07dzf	type	sovereign state
/m/07dzf	type	country
/m/02jq1	type	human
/m/02h6_6p	type	college town
/m/02h6_6p	type	big city
/m/02h6_6p	type	residenz
/m/02h6_6p	type	metropolis
/m/02h6_6p	type	financial centre
/m/02h6_6p	type	urban municipality in Germany
/m/02h6_6p	type	urban district of Bavaria
/m/02h6_6p	type	local government in Germany
/m/09b6zr	type	human
/m/0j1z8	type	sovereign state
/m/0j1z8	type	country
/m/099d4	type	human
/m/09krp	type	federated state of Germany
/m/0cjk9	type	natural language
/m/0cjk9	type	modern language
/m/05cc1	type	republic
/m/05cc1	type	sovereign state
/m/05cc1	type	landlocked country
/m/05cc1	type	country
/m/04rjg	type	academic discipline
/m/04rjg	type	academic major
/m/04rjg	type	mathematical term
/m/0d1_f	type	human
/m/018jmn	type	prefecture of Japan
/m/0sz28	type	human
/m/07t65	type	intergovernmental organization
/m/07t65	type	international organization
/m/01c7y	type	natural language
/m/01c7y	type	modern language
/m/01zxx9	type	city
/m/01zxx9	type	big city
/m/01zxx9	type	human settlement
/m/01zxx9	type	former capital
/m/0jc_p	type	web color
/m/0jc_p	type	secondary color
/m/0jc_p	type	spectral color
/m/02w7gg	type	nation
/m/02w7gg	type	ethnic group
/m/0dlv0	type	big city
/m/0dlv0	type	seat of government
/m/0dlv0	type	municipality of India
/m/0dlv0	type	city
/m/0dlv0	type	planned national capital
/m/0dlv0	type	federal capital
/m/02mplj	type	sports club
/m/02mplj	type	association football club
/m/0bksh	type	human
/m/04wqr	type	human
/m/01c7j1	type	nonprofit organization
/m/01c7j1	type	charitable organization
/m/06mq7	type	academic discipline
/m/06mq7	type	Wissenschaft
/m/087r4	type	territory of Canada
/m/087r4	type	census division of Canada
/m/0c8tk	type	city
/m/0c8tk	type	big city
/m/0c8tk	type	state capital
/m/0c8tk	type	business cluster
/m/0m63c	type	animated film
/m/017fp	type	literary genre
/m/017fp	type	art genre by arts form
/m/017fp	type	field of work
/m/04cx5	type	city
/m/04cx5	type	municipality
/m/04cx5	type	big city
/m/04cx5	type	largest city
/m/04cx5	type	federal capital
/m/02d9k	type	human
/m/0dzf_	type	human
/m/03s7h	type	business
/m/03s7h	type	enterprise
/m/03s7h	type	public company
/m/06wxw	type	big city
/m/06wxw	type	independent city
/m/06wxw	type	city in the United States
/m/0f2s6	type	city in the United States
/m/0f2s6	type	big city
/m/0f2s6	type	county seat
/m/02yy8	type	human
/m/0f2tj	type	city in the United States
/m/0f2tj	type	big city
/m/0f2tj	type	consolidated city-county
/m/03f5vvx	type	human
/m/09xp_	type	type of sport
/m/0k0sb	type	pluricentric language variant
/m/0k0sb	type	standard variety
/m/0k0sb	type	language
/m/03j24kf	type	human
/m/0dw6b	type	human
/m/01pgzn_	type	human
/m/09h4b5	type	human
/m/09b9m	type	big city
/m/09b9m	type	major regional center
/m/09b9m	type	urban municipality in Germany
/m/09b9m	type	urban district in Saxony
/m/056vv	type	sovereign state
/m/056vv	type	Mediterranean country
/m/056vv	type	country
/m/056vv	type	successor state
/m/03x6m	type	association football club
/m/025ldg	type	human
/m/02fqrf	type	film
/m/0w0d	type	type of sport
/m/0w0d	type	sports discipline
/m/0134w7	type	human
/m/0bp_7	type	big city
/m/0bp_7	type	designated spa town
/m/0bp_7	type	major regional center
/m/0bp_7	type	urban municipality in Germany
/m/0bp_7	type	urban district of Hesse
/m/0bp_7	type	Option municipality
/m/035v3	type	island
/m/035v3	type	terra nullius
/m/05ksh	type	census division of Canada
/m/05ksh	type	census subdivision
/m/05ksh	type	single-tier municipality
/m/05ksh	type	big city
/m/05ksh	type	human settlement
/m/05ksh	type	planned national capital
/m/05ksh	type	federal capital
/m/02hrh1q	type	profession
/m/02hrh1q	type	occupation
/m/02hrh1q	type	occupation group according to ISCO-08
/m/02qwg	type	human
/m/0l3cy	type	sub-province-level division
/m/0l3cy	type	big city
/m/0l3cy	type	human settlement
/m/0l3cy	type	prefecture-level city
/m/0fhzy	type	town in Croatia
/m/0fhzy	type	big city
/m/0fhzy	type	county of Croatia
/m/0z4s	type	human
/m/07k2d	type	daily newspaper
/m/07k2d	type	online newspaper
/m/07k2d	type	online database
/m/07k2d	type	media company
