/m/05nrg	Insular Oceania
/m/0k3p	Amsterdam
/m/01_4z	Chiang Kai-shek
/m/02k54	Egypt
/m/0156q	Berlin
/m/05fly	New South Wales
/m/0165v	Bolivia
/m/01z215	Saudi Arabia
/m/03_lf	Joseph Stalin
/m/05r4w	Portugal
/m/0161c	Bahrain
/m/0vbk	Arkansas
/m/026wp	democracy
/m/01vh096	Victor Hugo
/m/04n32	Louis Armstrong
/m/05qjt	physics
/m/03v1s	Indiana
/m/03y82t6	Katy Perry
/m/05g2v	North Africa
/m/019rg5	Kenya
/m/02wt0	Fiji
/m/07dvs	Tajikistan
/m/019rl6	Yahoo!
/m/0c0wvx	Crusades
/m/05gqf	Nagasaki
/m/01_d4	Chicago
/m/09728	bread
/m/03548	Gabon
/m/025rw19	iron
/m/0n00	Alan Turing
/m/03_3d	Japan
/m/06n3y	South America
/m/0lx2l	Jim Carrey
/m/09949m	Istanbul
/m/0n2z	Athens
/m/04ykg	Minnesota
/m/0162b	Bangladesh
/m/03kdl	Herbert Hoover
/m/05hgj	novel
/m/09glw	Himalayas
/m/0x0w	aesthetics
/m/0195pd	Manila
/m/06fvc	red
/m/013g3	Alexandria
/m/017v_	Bavaria
/m/0vmt	Arizona
/m/02xry	Florida
/m/04gqr	Libya
/m/05fkf	North Carolina
/m/04xm_	Max Weber
/m/0bxjv	Axis Powers
/m/02vxy_	Catholic Church
/m/025s0zp	manganese
/m/03j90	Hans Christian Andersen
/m/07bxhl	Bhutan
/m/0cxn2	ice cream
/m/0bdxs5	Miley Cyrus
/m/0jjw	art
/m/09yrh	Jennifer Aniston
/m/02m77	Edinburgh
/m/02kz_	Ernest Hemingway
/m/05c74	Nicaragua
/m/0fnb4	Dhaka
/m/085h1	World Trade Organization
/m/01p8s	Costa Rica
/m/025sf0_	sodium
/m/01p1b	Chad
/m/03902	Geneva
/m/0c_md_	Gerald Ford
/m/026bk	dance
/m/07bty	Thomas Edison
/m/03s0w	Iowa
/m/06bnz	Russia
/m/027rn	Dominican Republic
/m/0164b	Belize
/m/0161c2	Avril Lavigne
/m/07_f2	Vermont
/m/0f04v	San Jose
/m/03h64	Hong Kong
/m/01699	Burkina Faso
/m/068p2	Pittsburgh
/m/025sqz8	zinc
/m/025rsfk	copper
/m/059y0	Niels Bohr
/m/034ns	geography
/m/05sfs	Protestantism
/m/01d5g	Batman
/m/0g5lhl7	BBC
/m/06mt91	Rihanna
/m/0bxtg	Tom Hanks
/m/07ytt	Vatican City
/m/047lj	Kazakhstan
/m/0bqsy	Nelly Furtado
/m/0dp90	Canberra
/m/08mh3kd	semiconductor
/m/0ftxw	Indianapolis
/m/0prpt	Cannes Film Festival
/m/04pnx	Latin America
/m/09nhvw	Corbin Bleu
/m/048cl	Karl Marx
/m/02m7r	Ernest Rutherford
/m/0jhd	Azerbaijan
/m/0166b	Bosnia and Herzegovina
/m/01pj7	Croatia
/m/0ll3	August
/m/0qb62	Anhui
/m/042xh	J. K. Rowling
/m/0ck1d	Aquitaine
/m/011s0	advertising
/m/02vk52z	World Bank
/m/01b85	Bordeaux
/m/088n7	yen
/m/01yj2	Cape Town
/m/0n3g	Anguilla
/m/034bs	George Orwell
/m/02_286	New York City
/m/0g_g2	Bon Jovi
/m/05vtw	psychiatry
/m/01w1sx	Cold War
/m/04vjh	Mauritania
/m/04vs9	Mauritius
/m/04tr1	Malawi
/m/0l3h	Antigua and Barbuda
/m/04306rv	German
/m/0163v	Belarus
/m/0948xk	Tony Blair
/m/0478__m	Lady Gaga
/m/09b83	Strasbourg
/m/05tbn	Pennsylvania
/m/06s9y	Samoa
/m/01tz6vs	Leo Tolstoy
/m/03v0t	Illinois
/m/0gkjy	African Union
/m/07fsv	Tuvalu
/m/0cv3w	Las Vegas
/m/07dzf	Tanzania
/m/02jq1	Elvis Presley
/m/02h6_6p	Munich
/m/09b6zr	George W. Bush
/m/0j1z8	United Arab Emirates
/m/099d4	Bruce Lee
/m/09krp	Hesse
/m/0cjk9	Ukrainian
/m/05cc1	Niger
/m/04rjg	mathematics
/m/0d1_f	Elizabeth II
/m/018jmn	Chiba Prefecture
/m/0sz28	Sean Penn
/m/07t65	United Nations
/m/01c7y	Bangla
/m/01zxx9	Agra
/m/0jc_p	orange
/m/02w7gg	English people
/m/0dlv0	New Delhi
/m/02mplj	Hamburger SV
/m/0bksh	Cameron Diaz
/m/04wqr	Marilyn Monroe
/m/01c7j1	Wikimedia Foundation
/m/06mq7	science
/m/087r4	Yukon
/m/0c8tk	Chennai
